"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"42860","Caribbean","May 25, 2016","2016","May","","10","10","19","","","","Presumed drowning","Off the coast of the Bahamas","El Nuevo Herald","25.035524270569, -77.532235810547","","http://hrld.us/2q6sPfL","Caribbean","1"
"42963","Mediterranean","May 25, 2016","2016","May","6","","6","139","1","","","Unknown","Off the coast of  Western Libya. Survivors brought to Lampedusa, Italy","IOM Italy","36.917477600000, 14.514321100000","Central Mediterranean","","Uncategorized","4"
"42964","Mediterranean","May 25, 2016","2016","May","5","250","255","460","","","","Drowning","Off the coast of Zawiya, Libya","UNHCR","32.761023100000, 12.699894300000","Central Mediterranean","","Uncategorized","4"
"42965","Mediterranean","May 25, 2016","2016","May","","","0","","","","","Drowning","Off the coast of Zawiya, Libya","UNHCR","32.761023100000, 12.699894300000","Central Mediterranean","","Uncategorized","4"
"43238","US-Mexico Border","May 25, 2016","2016","May","1","","1","","","","1","Drowning","Rio Grande near Piedras Negras, Coahuila, Mexico","El Diario","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/1XEpOzH","Central America","1"
"42487","Central America","May 24, 2016","2016","May","1","","1","1","","1","","Murdered","Acacoyagua, Chiapas, Mexico","Diario El Sur","15.342171100000, -92.685594400000","Central America to US","http://bit.ly/1TzEr2D","Central America","1"
"42577","Middle East","May 24, 2016","2016","May","1","","1","","","1","","Sickness and lack of access to medicines","Syrian/Turkish border near Tal Abyad, Idlib province","Syrian Observatory for Human Rights","36.097529600000, 36.231401700000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42587","Central America","May 24, 2016","2016","May","1","","1","","","1","","Hit by train","Tres Valles, Veracruz, Mexico","Golpe Politico","18.268156600000, -95.896946100000","Central America to US","http://bit.ly/29B54Ig","Central America","1"
"42962","Mediterranean","May 24, 2016","2016","May","4","","4","","4","","","Fuel burns, Suffocation","Off the coast of Western Libya. Survivors brought to Lampedusa, Italy","UNHCR","35.102507300000, 12.135376000000","Central Mediterranean","","Uncategorized","4"
"43237","US-Mexico Border","May 23, 2016","2016","May","1","","1","","","","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42576","Middle East","May 22, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Syrian/Turkish border near Tal Abyad, Idlib province","Syrian Observatory for Human Rights","36.663768200000, 36.901371500000","","http://bit.ly/28Nnkxe","Western Asia","4"
"43232","North Africa","May 22, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Wadi Halfa, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.824075900000, 31.260625300000","","","Northern Africa","2"
"43233","North Africa","May 22, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Shimalia (Al Shamaliyah ), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.402255200000, 27.905378900000","","","Northern Africa","2"
"43234","North Africa","May 22, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Aswan desert, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.459686000000, 30.665449400000","","","Northern Africa","2"
"43235","Horn of Africa","May 22, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Afmadow, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","0.513496700000, 42.068828400000","","","Eastern Africa","2"
"43236","US-Mexico Border","May 22, 2016","2016","May","1","","1","","","1","","Vehicle Accident","Interstate 35 access road in Webb County, Texas","Webb County Office of the Medical Examiner- Dr Corinne Stern","27.715588900000, -99.698746100000","Central America to US","","Northern America","5"
"42509","Mediterranean","May 21, 2016","2016","May","0","10","10","","","","","Unknown","Off Sardinia, Italy","The Telegraph","39.991424200000, 9.124229100000","Central Mediterranean","http://bit.ly/1WbTuoX","Uncategorized","1"
"42575","Middle East","May 21, 2016","2016","May","2","","2","","","2","","Sickness and lack of access to medicines","Syrian/Turkish border near Idlib province","Syrian Observatory for Human Rights","36.089526300000, 36.316630000000","","http://bit.ly/28Nnkxe","Western Asia","4"
"43230","North Africa","May 21, 2016","2016","May","3","","3","","","","","Sickness and lack of access to medicines","between Sudan and Egypt border in the desert","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.944176900000, 30.445076800000","","","Northern Africa","2"
"43231","North Africa","May 21, 2016","2016","May","5","","5","","","","","Sickness and lack of access to medicines","Between Aswan and Luxor, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.746105900000, 32.598688600000","","","Northern Africa","2"
"42517","Central America","May 20, 2016","2016","May","1","","1","","","1","","Murdered","Tapachula, Chipas, Mexico","Cuatro Poder de Chipas","14.898205500000, -92.334665600000","Central America to US","http://bit.ly/1WOBUal","Central America","1"
"42756","Central America","May 20, 2016","2016","May","1","","1","","","1","","Drowning","Río Cahoacán near Casa del Migrante in Tapachula, Chiapas Mexico","El Mexico, Record Chiapas","14.820600100000, -92.642827600000","Central America to US","http://bit.ly/2fLsLxi, http://bit.ly/2gGhpyp","Central America","3"
"43229","North Africa","May 20, 2016","2016","May","9","","9","","","","","Sickness and lack of access to medicines","Nile river while crossing from shegeraib refugee camp to khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"42481","Central America","May 19, 2016","2016","May","1","","1","","","1","","Respiratory illness, Sickness and lack of access to medicines","Peñas Blancas, northern Costa Rica","La Prensa","11.211153000000, -85.612732900000","Central America to US","http://bit.ly/1sOAj83","Central America","1"
"42842","Mediterranean","May 19, 2016","2016","May","","45","45","","7","","","Presumed drowning","Unspecified location between Al-Hoceima, Morocco, and Spain","Asociación Pro Derechos Humanos de Andalucía, El Confidencial","35.444132400000, -4.070813700000","Western Mediterranean","http://bit.ly/2qY91jF, http://bit.ly/2mSq18J","Uncategorized","3"
"43226","North Africa","May 19, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43227","Sub-Saharan Africa","May 19, 2016","2016","May","2","","2","","","","","Sickness and lack of access to medicines","Lindi, Tanzania","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-9.374176000000, 39.207026500000","","","Eastern Africa","2"
"43228","North Africa","May 19, 2016","2016","May","3","","3","","","","","Sickness and lack of access to medicines","Abu Hamad, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.525259500000, 33.297328800000","","","Northern Africa","2"
"42530","US-Mexico Border","May 18, 2016","2016","May","1","","1","","","","","Unknown","Brooks County, Texas","Hoy Tamaulipas","27.022782200000, -98.541238400000","Central America to US","http://bit.ly/23Y4GVn","Northern America","1"
"43223","North Africa","May 18, 2016","2016","May","1","","1","","","","","Sickness and lack of access to medicines","Near Harar, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.312848600000, 42.100639100000","","","Eastern Africa","2"
"43224","Horn of Africa","May 18, 2016","2016","May","2","","2","","","","","Sickness and lack of access to medicines","Gedharif (Al Qadarif), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43225","US-Mexico Border","May 18, 2016","2016","May","1","","1","","","1","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42574","Middle East","May 17, 2016","2016","May","1","","1","","","","1","Sickness and lack of access to medicines","Syrian/Turkish border near Aleppo province","Syrian Observatory for Human Rights","36.681792000000, 36.623154000000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42836","Central America","May 17, 2016","2016","May","1","","1","","","1","","Fall from train","Near Empalme, Sonora, Mexico","Periodico de manano Frontera","27.961081400000, -110.810304800000","Central America to US","http://bit.ly/2nzdzHv","Central America","1"
"42457","Mediterranean","May 16, 2016","2016","May","1","","1","","","1","","Drowning","North Nile Delta, Borg Meghezil village in the Metobas region, Egypt","ahram online","31.319987900000, 30.338503100000","Central Mediterranean","http://bit.ly/1OGYuz7","Uncategorized","1"
"42458","Mediterranean","May 16, 2016","2016","May","1","","1","","","1","","Drowning","North Nile Delta, Borg Meghezil village in the Metobas region, Egypt","ahram online","31.319987900000, 30.338503100000","Central Mediterranean","http://bit.ly/1OGYuz8","Uncategorized","1"
"42485","Central America","May 15, 2016","2016","May","1","","1","","","1","","Pulmonary complications, Sickness and lack of access to medicines","Costa Rican/Nicaragua border, at Penas Blancas, Guanacaste","Diario Extra","11.208085100000, -85.624957200000","Central America to US","http://bit.ly/1Tfncst","Central America","1"
"42763","Central America","May 15, 2016","2016","May","1","","1","","","1","","Digestive bleeding, Sickness and lack of access to medicines","Hospital Fernando Escalante Pradilla, Pérez Zeledón Canton, Costa Rica","Presidency of Costa Rica (Official communiqué)","9.367441300000, -83.705496200000","Central America to US","http://bit.ly/2fv6Gll","Central America","5"
"42835","US-Mexico Border","May 15, 2016","2016","May","1","","1","","","1","","Dehydration","Chula Vista farm, near Caborca, Sonora, Mexico, 40 km south of US border","Ariete Caborca","30.729316100000, -112.873352600000","Central America to US","http://bit.ly/2nSeGoo","Central America","1"
"43218","North Africa","May 15, 2016","2016","May","2","","2","","","","","Sickness and lack of access to medicines","In the Sahara desert between Atbara and Aswan, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.730874800000, 30.790269000000","","","Northern Africa","2"
"43219","North Africa","May 15, 2016","2016","May","6","","6","","","","","Sickness and lack of access to medicines","Around Abu Hamad at small village, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.525259500000, 33.297328800000","","","Northern Africa","2"
"43220","North Africa","May 15, 2016","2016","May","2","","2","","","","","Sickness and lack of access to medicines","At mountain cave in Sahara desert near to Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.214508300000, 32.224018200000","","","Northern Africa","2"
"43221","US-Mexico Border","May 15, 2016","2016","May","1","","1","","","1","","Hypothermia","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43222","US-Mexico Border","May 15, 2016","2016","May","1","","1","","","1","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42611","Central America","May 14, 2016","2016","May","1","","1","","","1","","Fall from train","Tlalnepantla, Mexico","Vecinosinformados","19.546410000000, -99.235295500000","Central America to US","http://bit.ly/29z8h8T","Central America","1"
"42510","Central America","May 13, 2016","2016","May","1","","1","","","1","","Unknown","Chiapas, Mexico","Gonzalo Egremy","16.474502000000, -93.253481100000","Central America to US","http://bit.ly/1WChy45","Central America","1"
"42535","US-Mexico Border","May 13, 2016","2016","May","1","","1","","","","","Unknown","Brooks County, Texas","Hoy Tamaulipas","27.022782200000, -98.541238400000","Central America to US","http://bit.ly/25Nkr7H","Northern America","1"
"42725","US-Mexico Border","May 13, 2016","2016","May","1","","1","","","1","","Drowning","Mexican side of All-American Canal, Imperial County, California, USA","Desaparecidos y sin reclamar en la frontera via Facebook","33.024950500000, -115.845024500000","Central America to US","http://bit.ly/2e81ycf","Northern America","4"
"42843","North Africa","May 13, 2016","2016","May","","57","57","","","","","Presumed drowning","Between Western Sahara and Canary Islands, Spain","Asociacion Pro Derechos Humanos de Andalucia","26.391041500000, -16.410136100000","","http://bit.ly/2rwXHJQ","Uncategorized","3"
